S.No.,Current Status,Recommended Weapon,Command Sent,Armed Weapon,Expected Next Status,Fired?,Class
25121,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25122,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25123,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25124,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25125,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25126,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25127,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25128,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25129,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25130,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25131,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25132,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25133,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25134,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25135,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25136,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25137,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25138,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25139,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25140,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25141,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25142,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25143,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25144,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25145,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25146,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25147,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25148,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25149,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25150,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25151,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25152,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25153,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25154,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25155,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25156,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25157,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25158,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25159,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25160,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25161,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25162,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25163,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25164,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25165,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25166,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25167,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25168,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25169,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25170,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25171,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25172,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25173,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25174,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25175,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25176,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25177,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25178,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25179,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25180,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25181,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25182,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25183,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25184,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25185,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25186,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25187,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25188,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25189,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25190,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25191,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25192,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25193,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25194,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25195,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25196,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25197,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25198,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25199,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25200,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25201,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25202,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25203,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25204,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25205,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25206,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25207,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25208,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25209,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25210,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25211,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25212,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25213,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25214,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25215,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25216,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25217,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25218,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25219,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25220,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25221,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25222,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25223,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25224,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25225,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25226,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25227,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25228,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25229,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25230,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25231,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25232,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25233,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25234,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25235,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25236,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25237,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25238,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25239,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25240,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25241,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25242,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25243,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25244,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25245,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25246,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25247,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25248,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25249,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25250,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25251,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25252,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25253,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25254,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25255,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25256,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25257,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25258,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25259,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25260,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25261,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25262,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25263,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25264,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25265,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25266,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25267,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25268,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25269,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25270,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25271,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25272,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25273,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25274,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25275,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25276,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25277,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25278,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25279,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25280,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25281,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25282,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25283,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25284,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25285,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25286,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25287,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25288,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25289,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25290,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25291,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25292,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25293,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25294,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25295,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25296,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25297,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25298,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25299,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25300,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25301,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25302,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25303,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25304,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25305,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25306,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25307,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25308,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25309,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25310,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25311,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25312,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25313,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25314,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25315,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25316,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25317,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25318,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25319,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25320,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25321,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25322,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25323,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25324,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25325,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25326,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25327,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25328,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25329,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25330,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25331,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25332,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25333,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25334,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25335,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25336,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25337,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25338,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25339,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25340,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25341,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25342,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25343,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25344,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25345,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25346,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25347,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25348,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25349,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25350,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25351,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25352,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25353,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25354,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25355,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25356,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25357,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25358,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25359,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25360,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25361,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25362,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25363,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25364,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25365,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25366,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25367,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25368,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25369,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25370,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25371,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25372,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25373,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25374,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25375,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25376,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25377,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25378,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25379,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25380,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25381,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25382,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25383,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25384,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25385,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25386,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25387,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25388,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25389,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25390,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25391,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25392,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25393,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25394,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25395,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25396,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25397,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25398,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25399,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25400,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25401,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25402,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25403,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25404,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25405,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25406,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25407,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25408,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25409,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25410,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25411,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25412,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25413,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25414,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25415,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25416,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25417,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25418,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25419,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25420,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25421,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25422,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25423,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25424,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25425,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25426,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25427,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25428,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25429,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25430,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25431,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25432,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25433,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25434,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25435,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25436,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25437,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25438,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25439,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25440,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25441,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25442,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25443,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25444,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25445,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25446,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25447,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25448,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25449,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25450,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25451,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25452,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25453,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25454,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25455,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25456,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25457,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25458,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25459,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25460,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25461,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25462,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25463,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25464,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25465,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25466,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25467,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25468,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25469,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25470,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25471,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25472,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25473,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25474,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25475,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25476,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25477,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25478,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25479,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25480,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25481,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25482,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25483,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25484,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25485,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25486,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25487,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25488,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25489,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25490,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25491,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25492,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25493,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25494,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25495,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25496,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25497,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25498,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25499,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25500,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25501,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25502,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25503,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25504,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25505,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25506,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25507,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25508,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25509,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25510,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25511,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25512,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25513,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25514,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25515,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25516,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25517,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25518,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25519,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25520,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25521,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25522,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25523,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25524,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25525,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25526,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25527,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25528,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25529,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25530,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25531,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25532,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25533,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25534,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25535,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25536,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25537,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25538,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25539,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25540,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25541,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25542,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25543,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25544,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25545,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25546,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25547,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25548,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25549,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25550,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25551,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25552,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25553,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25554,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25555,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25556,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25557,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25558,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25559,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25560,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25561,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25562,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25563,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25564,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25565,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25566,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25567,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25568,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25569,Unarmed,None,None,None,Unarmed,No,Non-Malicious
25570,Unarmed,None,None,None,Unarmed,No,Non-Malicious
