S.No.,Current Status,Recommended Weapon,Command Sent,Armed Weapon,Expected Next Status,Fired?,Class,Prediction,Probability
590,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
591,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
592,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
593,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
594,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
595,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
596,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
597,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
598,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
599,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
600,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
601,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
602,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
603,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
604,Unarmed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
605,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
606,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
607,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
608,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
609,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
610,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
611,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
612,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
613,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
614,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
615,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
616,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
617,Armed,,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
618,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
619,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
620,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
621,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
622,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
623,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
624,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
625,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
626,Unarmed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
627,Unarmed,,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
628,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
629,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
630,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
631,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
632,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
633,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
634,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
635,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
636,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
637,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
638,Unarmed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
639,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
640,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
641,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
642,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
643,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
644,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
645,Unarmed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
646,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
647,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
648,Armed,,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
649,Unarmed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
650,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
651,Unarmed,,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
652,Armed,,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
653,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
654,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
655,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
656,Armed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
657,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
658,Armed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
659,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
660,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
661,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
662,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
663,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
664,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
665,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
666,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
667,Unarmed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
668,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
669,Unarmed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
670,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
671,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
672,Unarmed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
673,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
674,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
675,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
676,Unarmed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
677,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
678,Armed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
679,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
680,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
681,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
682,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
683,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
684,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
685,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
686,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
687,Armed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
688,Unarmed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
689,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
690,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
691,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
692,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
693,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
694,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
695,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
696,Armed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
697,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
698,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
699,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
700,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
701,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
702,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
703,Unarmed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
704,Armed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
705,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
706,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
707,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
708,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
709,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
710,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
711,Unarmed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
712,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
713,Armed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
714,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
715,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
716,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
717,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
718,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
719,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
720,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
721,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
722,Unarmed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
723,Unarmed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
724,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
725,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
726,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
727,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
728,Armed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
729,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
730,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
731,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
732,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
733,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
734,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
735,Armed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
736,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
737,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
738,Armed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
739,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
740,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
741,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
742,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
743,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
744,Unarmed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
745,Armed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
746,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
747,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
748,Armed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
749,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
750,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
751,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
752,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
753,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
754,Unarmed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
755,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
756,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
757,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
758,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
759,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
760,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
761,Unarmed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
762,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
763,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
764,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
765,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
766,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
767,Armed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
768,Unarmed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
769,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
770,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
771,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
772,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
773,Unarmed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
774,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
775,Unarmed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
776,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
777,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
778,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
779,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
780,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
781,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
782,Unarmed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
783,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
784,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
785,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
786,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
787,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
788,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
789,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
790,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
791,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
792,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
793,Armed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
794,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
795,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
796,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
797,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
798,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
799,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
800,Unarmed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
801,Armed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
802,Armed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
803,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
804,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
805,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
806,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
807,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
808,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
809,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
810,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
811,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
812,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
813,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
814,Armed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
815,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
816,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
817,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
818,Unarmed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
819,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
820,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
821,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
822,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
823,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
824,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
825,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
826,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
827,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
828,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
829,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
830,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
831,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
832,Unarmed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
833,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
834,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
835,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
836,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
837,Unarmed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
838,Armed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
839,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
840,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
841,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
842,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
843,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
844,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
845,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
846,Armed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
847,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
848,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
849,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
850,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
851,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
852,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
853,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
854,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
855,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
856,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
857,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
858,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
859,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
860,Unarmed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
861,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
862,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
863,Unarmed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
864,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
865,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
866,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
867,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
868,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
869,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
870,Unarmed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
871,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
872,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
873,Unarmed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
874,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
875,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
876,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
877,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
878,Unarmed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
879,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
880,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
881,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
882,Unarmed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
883,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
884,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
